,movieId,score
19968,ns6199,3.5
19969,ns62,3.5
19970,ns620,3.5
19971,ns6200,3.5
19972,ns6201,3.5
19973,ns6202,3.5
19974,ns6203,3.5
19975,ns6204,3.6
19976,ns6205,3.5
19977,ns6206,3.6
19978,ns6207,3.5
19979,ns6208,3.5
19980,ns6209,3.5
19981,ns621,3.6
19982,ns6210,3.6
19983,ns6211,3.6
19984,ns6212,3.6
19985,ns6213,3.6
19986,ns6214,3.5
19987,ns6215,3.5
19988,ns6216,3.6
19989,ns6217,3.5
19990,ns6218,3.6
19991,ns6219,3.5
19992,ns622,3.6
19993,ns6220,3.5
19994,ns6221,3.5
19995,ns6222,3.5
19996,ns6223,3.5
19997,ns6224,3.5
19998,ns6225,3.5
19999,ns6226,3.5
20000,ns6227,3.5
20001,ns6228,3.5
20002,ns6229,3.6
20003,ns623,3.5
20004,ns6230,3.6
20005,ns6231,3.6
20006,ns6232,3.6
20007,ns6233,3.5
20008,ns6234,3.6
20009,ns6235,3.6
20010,ns6236,3.5
20011,ns6237,3.5
20012,ns6238,3.5
20013,ns6239,3.6
20014,ns624,3.6
20015,ns6240,3.5
20016,ns6241,3.6
20017,ns6242,3.5
20018,ns6243,3.6
20019,ns6244,3.5
20020,ns6245,3.6
20021,ns6246,3.6
20022,ns6247,3.5
20023,ns6248,3.5
20024,ns6249,3.6
20025,ns625,3.5
20026,ns6250,3.6
20027,ns6251,3.4
20028,ns6252,3.6
20029,ns6253,3.5
20030,ns6254,3.6
20031,ns6255,3.5
20032,ns6256,3.5
20033,ns6257,3.6
20034,ns6258,3.6
20035,ns6259,3.6
20036,ns626,3.4
20037,ns6260,3.5
20038,ns6261,3.5
20039,ns6262,3.5
20040,ns6263,3.6
20041,ns6264,3.5
20042,ns6265,3.6
20043,ns6266,3.5
20044,ns6267,3.5
20045,ns6268,3.5
20046,ns6269,3.5
20047,ns627,3.4
20048,ns6270,3.5
20049,ns6271,3.5
20050,ns6272,3.5
20051,ns6273,3.5
20052,ns6274,3.5
20053,ns6275,3.6
20054,ns6276,3.5
20055,ns6277,3.5
20056,ns6278,3.4
20057,ns6279,3.6
20058,ns628,3.5
20059,ns6280,3.5
20060,ns6281,3.6
20061,ns6282,3.6
20062,ns6283,3.6
20063,ns6284,3.5
20064,ns6285,3.6
20065,ns6286,3.5
20066,ns6287,3.6
20067,ns6288,3.6
20068,ns6289,3.5
20069,ns629,3.5
20070,ns6290,3.4
20071,ns6291,3.5
20072,ns6292,3.6
20073,ns6293,3.6
20074,ns6294,3.5
20075,ns6295,3.5
20076,ns6296,3.5
20077,ns6297,3.5
20078,ns6298,3.5
20079,ns6299,3.5
20080,ns63,3.5
20081,ns630,3.5
20082,ns6300,3.6
20083,ns6301,3.5
20084,ns6302,3.6
20085,ns6303,3.5
20086,ns6304,3.4
20087,ns6305,3.6
20088,ns6306,3.5
20089,ns6307,3.5
20090,ns6308,3.5
20091,ns6309,3.5
20092,ns631,3.5
20093,ns6310,3.5
20094,ns6311,3.5
20095,ns6312,3.5
20096,ns6313,3.5
20097,ns6314,3.5
20098,ns6315,3.6
20099,ns6316,3.6
20100,ns6317,3.5
20101,ns6318,3.5
20102,ns6319,3.5
20103,ns632,3.6
20104,ns6320,3.5
20105,ns6321,3.6
20106,ns6322,3.5
20107,ns6323,3.5
20108,ns6324,3.5
20109,ns6325,3.5
20110,ns6326,3.5
20111,ns6327,3.6
20112,ns6328,3.5
20113,ns6329,3.6
20114,ns633,3.4
20115,ns6330,3.5
20116,ns6331,3.6
20117,ns6332,3.5
20118,ns6333,3.5
20119,ns6334,3.5
20120,ns6335,3.5
20121,ns6336,3.5
20122,ns6337,3.5
20123,ns6338,3.6
20124,ns6339,3.5
20125,ns634,3.4
20126,ns6340,3.5
20127,ns6341,3.5
20128,ns6342,3.4
20129,ns6343,3.5
20130,ns6344,3.6
20131,ns6345,3.5
20132,ns6346,3.5
20133,ns6347,3.6
20134,ns6348,3.5
20135,ns6349,3.6
20136,ns635,3.6
20137,ns6350,3.6
20138,ns6351,3.5
20139,ns6352,3.6
20140,ns6353,3.6
20141,ns6354,3.5
20142,ns6355,3.5
20143,ns6356,3.6
20144,ns6357,3.5
20145,ns6358,3.6
20146,ns6359,3.5
20147,ns636,3.5
20148,ns6360,3.5
20149,ns6361,3.5
20150,ns6362,3.5
20151,ns6363,3.6
20152,ns6364,3.5
20153,ns6365,3.6
20154,ns6366,3.5
20155,ns6367,3.6
20156,ns6368,3.5
20157,ns6369,3.6
20158,ns637,3.6
20159,ns6370,3.6
20160,ns6371,3.6
20161,ns6372,3.5
20162,ns6373,3.6
20163,ns6374,3.5
20164,ns6375,3.5
20165,ns6376,3.5
20166,ns6377,3.6
20167,ns6378,3.5
20168,ns6379,3.5
20169,ns638,3.5
20170,ns6380,3.6
20171,ns6381,3.5
20172,ns6382,3.5
20173,ns6383,3.6
20174,ns6384,3.5
20175,ns6385,3.5
20176,ns6386,3.5
20177,ns6387,3.6
20178,ns6388,3.5
20179,ns6389,3.5
20180,ns639,3.4
20181,ns6390,3.5
20182,ns6391,3.5
20183,ns6392,3.5
20184,ns6393,3.5
20185,ns6394,3.6
20186,ns6395,3.5
20187,ns6396,3.6
20188,ns6397,3.6
20189,ns6398,3.6
20190,ns6399,3.6
20191,ns64,3.5
20192,ns640,3.6
20193,ns6400,3.5
20194,ns6401,3.6
20195,ns6402,3.6
20196,ns6403,3.6
20197,ns6404,3.5
20198,ns6405,3.5
20199,ns6406,3.5
20200,ns6407,3.6
20201,ns6408,3.5
20202,ns6409,3.6
20203,ns641,3.5
20204,ns6410,3.5
20205,ns6411,3.5
20206,ns6412,3.6
20207,ns6413,3.5
20208,ns6414,3.5
20209,ns6415,3.5
20210,ns6416,3.5
20211,ns6417,3.6
20212,ns6418,3.5
20213,ns6419,3.5
20214,ns642,3.6
20215,ns6420,3.5
20216,ns6421,3.6
20217,ns6422,3.5
20218,ns6423,3.5
20219,ns6424,3.5
20220,ns6425,3.5
20221,ns6426,3.5
20222,ns6427,3.5
20223,ns6428,3.5
20224,ns6429,3.5
20225,ns643,3.6
20226,ns6430,3.6
20227,ns6431,3.6
20228,ns6432,3.5
20229,ns6433,3.6
20230,ns6434,3.6
20231,ns6435,3.5
20232,ns6436,3.5
20233,ns6437,3.5
20234,ns6438,3.6
20235,ns6439,3.6
20236,ns644,3.5
20237,ns6440,3.6
20238,ns6441,3.5
20239,ns6442,3.6
20240,ns6443,3.6
20241,ns6444,3.5
20242,ns6445,3.5
20243,ns6446,3.5
20244,ns6447,3.5
20245,ns6448,3.6
20246,ns6449,3.5
20247,ns645,3.5
20248,ns6450,3.6
20249,ns6451,3.5
20250,ns6452,3.6
20251,ns6453,3.6
20252,ns6454,3.5
20253,ns6455,3.5
20254,ns6456,3.4
20255,ns6457,3.5
20256,ns6458,3.5
20257,ns6459,3.5
20258,ns646,3.5
20259,ns6460,3.6
20260,ns6461,3.5
20261,ns6462,3.5
20262,ns6463,3.6
20263,ns6464,3.5
20264,ns6465,3.6
20265,ns6466,3.5
20266,ns6467,3.5
20267,ns6468,3.5
20268,ns6469,3.6
20269,ns647,3.5
20270,ns6470,3.5
20271,ns6471,3.5
20272,ns6472,3.6
20273,ns6473,3.6
20274,ns6474,3.5
20275,ns6475,3.5
20276,ns6476,3.5
20277,ns6477,3.6
20278,ns6478,3.5
20279,ns6479,3.5
20280,ns648,3.5
20281,ns6480,3.4
20282,ns6481,3.5
20283,ns6482,3.5
20284,ns6483,3.6
20285,ns6484,3.6
20286,ns6485,3.5
20287,ns6486,3.6
20288,ns6487,3.4
20289,ns6488,3.5
20290,ns6489,3.5
20291,ns649,3.5
20292,ns6490,3.5
20293,ns6491,3.6
20294,ns6492,3.6
20295,ns6493,3.4
20296,ns6494,3.5
20297,ns6495,3.5
20298,ns6496,3.6
20299,ns6497,3.5
20300,ns6498,3.5
20301,ns6499,3.5
20302,ns65,3.5
20303,ns650,3.6
20304,ns6500,3.5
20305,ns6501,3.6
20306,ns6502,3.6
20307,ns6503,3.6
20308,ns6504,3.5
20309,ns6505,3.6
20310,ns6506,3.6
20311,ns6507,3.5
20312,ns6508,3.5
20313,ns6509,3.5
20314,ns651,3.6
20315,ns6510,3.5
20316,ns6511,3.5
20317,ns6512,3.5
20318,ns6513,3.5
20319,ns6514,3.5
20320,ns6515,3.5
20321,ns6516,3.5
20322,ns6517,3.5
20323,ns6518,3.5
20324,ns6519,3.5
20325,ns652,3.5
20326,ns6520,3.6
20327,ns6521,3.5
20328,ns6522,3.6
20329,ns6523,3.4
20330,ns6524,3.5
20331,ns6525,3.6
20332,ns6526,3.6
20333,ns6527,3.5
20334,ns6528,3.5
20335,ns6529,3.5
20336,ns653,3.5
20337,ns6530,3.5
20338,ns6531,3.5
20339,ns6532,3.6
20340,ns6533,3.5
20341,ns6534,3.6
20342,ns6535,3.6
20343,ns6536,3.5
20344,ns6537,3.6
20345,ns6538,3.6
20346,ns6539,3.6
20347,ns654,3.5
20348,ns6540,3.6
20349,ns6541,3.6
20350,ns6542,3.5
20351,ns6543,3.6
20352,ns6544,3.6
20353,ns6545,3.5
20354,ns6546,3.5
20355,ns6547,3.5
20356,ns6548,3.6
20357,ns6549,3.5
20358,ns655,3.5
20359,ns6550,3.6
20360,ns6551,3.6
20361,ns6552,3.5
20362,ns6553,3.6
20363,ns6554,3.6
20364,ns6555,3.5
20365,ns6556,3.6
20366,ns6557,3.4
20367,ns6558,3.6
20368,ns6559,3.5
20369,ns656,3.6
20370,ns6560,3.5
20371,ns6561,3.5
20372,ns6562,3.6
20373,ns6563,3.6
20374,ns6564,3.6
20375,ns6565,3.5
20376,ns6566,3.5
20377,ns6567,3.5
20378,ns6568,3.5
20379,ns6569,3.5
20380,ns657,3.5
20381,ns6570,3.5
20382,ns6571,3.5
20383,ns6572,3.5
20384,ns6573,3.5
20385,ns6574,3.5
20386,ns6575,3.6
20387,ns6576,3.6
20388,ns6577,3.5
20389,ns6578,3.5
20390,ns6579,3.5
20391,ns658,3.5
20392,ns6580,3.5
20393,ns6581,3.4
20394,ns6582,3.6
20395,ns6583,3.5
20396,ns6584,3.5
20397,ns6585,3.6
20398,ns6586,3.6
20399,ns6587,3.4
20400,ns6588,3.6
20401,ns6589,3.5
20402,ns659,3.6
20403,ns6590,3.5
20404,ns6591,3.5
20405,ns6592,3.5
20406,ns6593,3.4
20407,ns6594,3.6
20408,ns6595,3.5
20409,ns6596,3.5
20410,ns6597,3.5
20411,ns6598,3.6
20412,ns6599,3.6
20413,ns66,3.4
20414,ns660,3.5
20415,ns6600,3.5
20416,ns6601,3.5
20417,ns6602,3.6
20418,ns6603,3.6
20419,ns6604,3.4
20420,ns6605,3.6
20421,ns6606,3.6
20422,ns6607,3.4
20423,ns6608,3.6
20424,ns6609,3.5
20425,ns661,3.6
20426,ns6610,3.5
20427,ns6611,3.5
20428,ns6612,3.5
20429,ns6613,3.5
20430,ns6614,3.5
20431,ns6615,3.5
20432,ns6616,3.4
20433,ns6617,3.5
20434,ns6618,3.5
20435,ns6619,3.5
20436,ns662,3.6
20437,ns6620,3.6
20438,ns6621,3.5
20439,ns6622,3.5
20440,ns6623,3.4
20441,ns6624,3.5
20442,ns6625,3.5
20443,ns6626,3.5
20444,ns6627,3.4
20445,ns6628,3.5
20446,ns6629,3.6
20447,ns663,3.6
20448,ns6630,3.5
20449,ns6631,3.6
20450,ns6632,3.6
20451,ns6633,3.5
20452,ns6634,3.5
20453,ns6635,3.6
20454,ns6636,3.5
20455,ns6637,3.6
20456,ns6638,3.6
20457,ns6639,3.6
20458,ns664,3.6
20459,ns6640,3.5
20460,ns6641,3.5
20461,ns6642,3.5
20462,ns6643,3.5
20463,ns6644,3.5
20464,ns6645,3.6
20465,ns6646,3.6
20466,ns6647,3.5
20467,ns6648,3.6
20468,ns6649,3.6
20469,ns665,3.6
20470,ns6650,3.6
20471,ns6651,3.5
20472,ns6652,3.6
20473,ns6653,3.6
20474,ns6654,3.5
20475,ns6655,3.5
20476,ns6656,3.6
20477,ns6657,3.4
20478,ns6658,3.6
20479,ns6659,3.6
20480,ns666,3.6
20481,ns6660,3.6
20482,ns6661,3.6
20483,ns6662,3.5
20484,ns6663,3.6
20485,ns6664,3.6
20486,ns6665,3.5
20487,ns6666,3.5
20488,ns6667,3.6
20489,ns6668,3.6
20490,ns6669,3.6
20491,ns667,3.5
20492,ns6670,3.5
20493,ns6671,3.6
20494,ns6672,3.5
20495,ns6673,3.6
20496,ns6674,3.6
20497,ns6675,3.5
20498,ns6676,3.5
20499,ns6677,3.6
20500,ns6678,3.5
20501,ns6679,3.6
20502,ns668,3.4
20503,ns6680,3.6
20504,ns6681,3.5
20505,ns6682,3.6
20506,ns6683,3.6
20507,ns6684,3.6
20508,ns6685,3.5
20509,ns6686,3.4
20510,ns6687,3.5
20511,ns6688,3.5
20512,ns6689,3.4
20513,ns669,3.6
20514,ns6690,3.5
20515,ns6691,3.5
20516,ns6692,3.5
20517,ns6693,3.6
20518,ns6694,3.6
20519,ns6695,3.5
20520,ns6696,3.5
20521,ns6697,3.5
20522,ns6698,3.4
20523,ns6699,3.5
20524,ns67,3.5
20525,ns670,3.5
20526,ns6700,3.5
20527,ns6701,3.5
20528,ns6702,3.5
20529,ns6703,3.5
20530,ns6704,3.5
20531,ns6705,3.6
20532,ns6706,3.5
20533,ns6707,3.6
20534,ns6708,3.6
20535,ns6709,3.5
20536,ns671,3.7
20537,ns6710,3.6
20538,ns6711,3.5
20539,ns6712,3.5
20540,ns6713,3.6
20541,ns6714,3.6
20542,ns6715,3.6
20543,ns6716,3.5
20544,ns6717,3.4
20545,ns6718,3.5
20546,ns6719,3.6
20547,ns672,3.5
20548,ns6720,3.5
20549,ns6721,3.6
20550,ns6722,3.6
20551,ns6723,3.4
20552,ns6724,3.6
20553,ns6725,3.5
20554,ns6726,3.5
20555,ns6727,3.5
20556,ns6728,3.6
20557,ns6729,3.5
20558,ns673,3.6
20559,ns6730,3.5
20560,ns6731,3.5
20561,ns6732,3.5
20562,ns6733,3.5
20563,ns6734,3.6
20564,ns6735,3.4
20565,ns6736,3.5
20566,ns6737,3.6
20567,ns6738,3.5
20568,ns6739,3.5
20569,ns674,3.6
20570,ns6740,3.5
20571,ns6741,3.6
20572,ns6742,3.6
20573,ns6743,3.5
20574,ns6744,3.6
20575,ns6745,3.5
20576,ns6746,3.5
20577,ns6747,3.6
20578,ns6748,3.5
20579,ns6749,3.5
20580,ns675,3.5
20581,ns6750,3.5
20582,ns6751,3.5
20583,ns6752,3.6
20584,ns6753,3.5
20585,ns6754,3.5
20586,ns6755,3.5
20587,ns6756,3.6
20588,ns6757,3.5
20589,ns6758,3.5
20590,ns6759,3.5
20591,ns676,3.6
20592,ns6760,3.5
20593,ns6761,3.6
20594,ns6762,3.4
20595,ns6763,3.5
20596,ns6764,3.5
20597,ns6765,3.5
20598,ns6766,3.6
20599,ns6767,3.5
20600,ns6768,3.5
20601,ns6769,3.5
20602,ns677,3.5
20603,ns6770,3.6
20604,ns6771,3.6
20605,ns6772,3.4
20606,ns6773,3.6
20607,ns6774,3.5
20608,ns6775,3.6
20609,ns6776,3.4
20610,ns6777,3.5
20611,ns6778,3.6
20612,ns6779,3.6
20613,ns678,3.5
20614,ns6780,3.5
20615,ns6781,3.6
20616,ns6782,3.6
20617,ns6783,3.5
20618,ns6784,3.6
20619,ns6785,3.6
20620,ns6786,3.6
20621,ns6787,3.5
20622,ns6788,3.5
20623,ns6789,3.5
20624,ns679,3.5
20625,ns6790,3.5
20626,ns6791,3.5
20627,ns6792,3.5
20628,ns6793,3.5
20629,ns6794,3.6
20630,ns6795,3.6
20631,ns6796,3.6
20632,ns6797,3.5
20633,ns6798,3.5
20634,ns6799,3.6
20635,ns68,3.5
20636,ns680,3.5
20637,ns6800,3.5
20638,ns6801,3.5
20639,ns6802,3.5
20640,ns6803,3.6
20641,ns6804,3.6
20642,ns6805,3.5
20643,ns6806,3.5
20644,ns6807,3.6
20645,ns6808,3.6
20646,ns6809,3.6
20647,ns681,3.5
20648,ns6810,3.5
20649,ns6811,3.5
20650,ns6812,3.5
20651,ns6813,3.6
20652,ns6814,3.5
20653,ns6815,3.6
20654,ns6816,3.5
20655,ns6817,3.5
20656,ns6818,3.6
20657,ns6819,3.5
20658,ns682,3.5
20659,ns6820,3.6
20660,ns6821,3.6
20661,ns6822,3.5
20662,ns6823,3.6
20663,ns6824,3.5
20664,ns6825,3.6
20665,ns6826,3.5
20666,ns6827,3.5
20667,ns6828,3.5
20668,ns6829,3.5
20669,ns683,3.5
20670,ns6830,3.5
20671,ns6831,3.5
20672,ns6832,3.6
20673,ns6833,3.5
20674,ns6834,3.5
20675,ns6835,3.5
20676,ns6836,3.5
20677,ns6837,3.6
20678,ns6838,3.6
20679,ns6839,3.5
20680,ns684,3.5
20681,ns6840,3.5
20682,ns6841,3.5
20683,ns6842,3.5
20684,ns6843,3.5
20685,ns6844,3.6
20686,ns6845,3.6
20687,ns6846,3.6
20688,ns6847,3.5
20689,ns6848,3.5
20690,ns6849,3.5
20691,ns685,3.6
20692,ns6850,3.5
20693,ns6851,3.6
20694,ns6852,3.6
20695,ns6853,3.6
20696,ns6854,3.6
20697,ns6855,3.5
20698,ns6856,3.5
20699,ns6857,3.4
20700,ns6858,3.6
20701,ns6859,3.6
20702,ns686,3.5
20703,ns6860,3.5
20704,ns6861,3.5
20705,ns6862,3.5
20706,ns6863,3.5
20707,ns6864,3.6
20708,ns6865,3.6
20709,ns6866,3.5
20710,ns6867,3.5
20711,ns6868,3.5
20712,ns6869,3.5
20713,ns687,3.5
20714,ns6870,3.5
20715,ns6871,3.7
20716,ns6872,3.4
20717,ns6873,3.6
20718,ns6874,3.5
20719,ns6875,3.6
20720,ns6876,3.5
20721,ns6877,3.5
20722,ns6878,3.5
20723,ns6879,3.6
20724,ns688,3.6
20725,ns6880,3.5
20726,ns6881,3.5
20727,ns6882,3.6
20728,ns6883,3.5
20729,ns6884,3.6
20730,ns6885,3.5
20731,ns6886,3.5
20732,ns6887,3.5
20733,ns6888,3.5
20734,ns6889,3.6
20735,ns689,3.6
20736,ns6890,3.5
20737,ns6891,3.5
20738,ns6892,3.5
20739,ns6893,3.6
20740,ns6894,3.6
20741,ns6895,3.6
20742,ns6896,3.6
20743,ns6897,3.6
20744,ns6898,3.6
20745,ns6899,3.6
20746,ns69,3.6
20747,ns690,3.5
20748,ns6900,3.6
20749,ns6901,3.5
20750,ns6902,3.6
20751,ns6903,3.5
20752,ns6904,3.6
20753,ns6905,3.5
20754,ns6906,3.5
20755,ns6907,3.5
20756,ns6908,3.5
20757,ns6909,3.5
20758,ns691,3.6
20759,ns6910,3.5
20760,ns6911,3.5
20761,ns6912,3.6
20762,ns6913,3.6
20763,ns6914,3.5
20764,ns6915,3.6
20765,ns6916,3.6
20766,ns6917,3.6
20767,ns6918,3.4
20768,ns6919,3.5
20769,ns692,3.5
20770,ns6920,3.5
20771,ns6921,3.4
20772,ns6922,3.6
20773,ns6923,3.6
20774,ns6924,3.6
20775,ns6925,3.5
20776,ns6926,3.5
20777,ns6927,3.5
20778,ns6928,3.5
20779,ns6929,3.5
20780,ns693,3.5
20781,ns6930,3.5
20782,ns6931,3.5
20783,ns6932,3.5
20784,ns6933,3.6
20785,ns6934,3.5
20786,ns6935,3.6
20787,ns6936,3.5
20788,ns6937,3.4
20789,ns6938,3.6
20790,ns6939,3.4
20791,ns694,3.5
20792,ns6940,3.6
20793,ns6941,3.5
20794,ns6942,3.5
20795,ns6943,3.5
20796,ns6944,3.6
20797,ns6945,3.5
20798,ns6946,3.5
20799,ns6947,3.5
20800,ns6948,3.5
20801,ns6949,3.6
20802,ns695,3.5
20803,ns6950,3.6
20804,ns6951,3.6
20805,ns6952,3.6
20806,ns6953,3.5
20807,ns6954,3.5
20808,ns6955,3.5
20809,ns6956,3.5
20810,ns6957,3.5
20811,ns6958,3.6
20812,ns6959,3.6
20813,ns696,3.5
20814,ns6960,3.5
20815,ns6961,3.5
20816,ns6962,3.4
20817,ns6963,3.5
20818,ns6964,3.6
20819,ns6965,3.5
20820,ns6966,3.5
20821,ns6967,3.5
20822,ns6968,3.6
20823,ns6969,3.5
20824,ns697,3.5
20825,ns6970,3.5
20826,ns6971,3.5
20827,ns6972,3.5
20828,ns6973,3.5
20829,ns6974,3.5
20830,ns6975,3.5
20831,ns6976,3.5
20832,ns6977,3.6
20833,ns6978,3.5
20834,ns6979,3.6
20835,ns698,3.5
20836,ns6980,3.5
20837,ns6981,3.6
20838,ns6982,3.5
20839,ns6983,3.5
20840,ns6984,3.5
20841,ns6985,3.6
20842,ns6986,3.6
20843,ns6987,3.6
20844,ns6988,3.6
20845,ns6989,3.6
20846,ns699,3.5
20847,ns6990,3.4
20848,ns6991,3.6
20849,ns6992,3.6
20850,ns6993,3.5
20851,ns6994,3.5
20852,ns6995,3.6
20853,ns6996,3.5
20854,ns6997,3.5
20855,ns6998,3.5
20856,ns6999,3.6
20857,ns7,3.5
20858,ns70,3.5
20859,ns700,3.5
20860,ns7000,3.5
20861,ns7001,3.5
20862,ns7002,3.5
20863,ns7003,3.5
20864,ns7004,3.5
20865,ns7005,3.6
20866,ns7006,3.5
20867,ns7007,3.6
20868,ns7008,3.6
20869,ns7009,3.5
20870,ns701,3.6
20871,ns7010,3.5
20872,ns7011,3.6
20873,ns7012,3.5
20874,ns7013,3.6
20875,ns7014,3.5
20876,ns7015,3.6
20877,ns7016,3.6
20878,ns7017,3.6
20879,ns7018,3.5
20880,ns7019,3.5
20881,ns702,3.4
20882,ns7020,3.5
20883,ns7021,3.5
20884,ns7022,3.4
20885,ns7023,3.5
20886,ns7024,3.6
20887,ns7025,3.5
20888,ns7026,3.6
20889,ns7027,3.5
20890,ns7028,3.5
20891,ns7029,3.6
20892,ns703,3.6
20893,ns7030,3.6
20894,ns7031,3.5
20895,ns7032,3.5
20896,ns7033,3.5
20897,ns7034,3.5
20898,ns7035,3.6
20899,ns7036,3.6
20900,ns7037,3.6
20901,ns7038,3.5
20902,ns7039,3.5
20903,ns704,3.6
20904,ns7040,3.6
20905,ns7041,3.5
20906,ns7042,3.5
20907,ns7043,3.4
20908,ns7044,3.5
20909,ns7045,3.5
20910,ns7046,3.6
20911,ns7047,3.5
20912,ns7048,3.5
20913,ns7049,3.5
20914,ns705,3.6
20915,ns7050,3.6
20916,ns7051,3.5
20917,ns7052,3.5
20918,ns7053,3.6
20919,ns7054,3.5
20920,ns7055,3.5
20921,ns7056,3.5
20922,ns7057,3.5
20923,ns7058,3.5
20924,ns7059,3.5
20925,ns706,3.5
20926,ns7060,3.6
20927,ns7061,3.5
20928,ns7062,3.5
20929,ns7063,3.5
20930,ns7064,3.5
20931,ns7065,3.5
20932,ns7066,3.5
20933,ns7067,3.6
20934,ns7068,3.6
20935,ns7069,3.5
20936,ns707,3.6
20937,ns7070,3.5
20938,ns7071,3.6
20939,ns7072,3.5
20940,ns7073,3.5
20941,ns7074,3.6
20942,ns7075,3.5
20943,ns7076,3.5
20944,ns7077,3.6
20945,ns7078,3.6
20946,ns7079,3.6
20947,ns708,3.6
20948,ns7080,3.5
20949,ns7081,3.5
20950,ns7082,3.5
20951,ns7083,3.5
20952,ns7084,3.5
20953,ns7085,3.5
20954,ns7086,3.5
20955,ns7087,3.5
20956,ns7088,3.5
20957,ns7089,3.5
20958,ns709,3.6
20959,ns7090,3.5
20960,ns7091,3.5
20961,ns7092,3.5
20962,ns7093,3.5
20963,ns7094,3.4
20964,ns7095,3.6
20965,ns7096,3.6
20966,ns7097,3.6
20967,ns7098,3.5
20968,ns7099,3.5
20969,ns71,3.5
20970,ns710,3.6
20971,ns7100,3.5
20972,ns7101,3.5
20973,ns7102,3.6
20974,ns7103,3.5
20975,ns7104,3.5
20976,ns7105,3.5
20977,ns7106,3.5
20978,ns7107,3.6
20979,ns7108,3.5
20980,ns7109,3.5
20981,ns711,3.6
20982,ns7110,3.5
20983,ns7111,3.5
20984,ns7112,3.5
20985,ns7113,3.5
20986,ns7114,3.5
20987,ns7115,3.6
20988,ns7116,3.6
20989,ns7117,3.5
20990,ns7118,3.5
20991,ns7119,3.5
20992,ns712,3.5
20993,ns7120,3.5
20994,ns7121,3.5
20995,ns7122,3.5
20996,ns7123,3.5
20997,ns7124,3.5
20998,ns7125,3.5
20999,ns7126,3.4
21000,ns7127,3.5
21001,ns7128,3.5
21002,ns7129,3.6
21003,ns713,3.6
21004,ns7130,3.5
21005,ns7131,3.5
21006,ns7132,3.5
21007,ns7133,3.5
21008,ns7134,3.5
21009,ns7135,3.6
21010,ns7136,3.5
21011,ns7137,3.5
21012,ns7138,3.6
21013,ns7139,3.5
21014,ns714,3.5
21015,ns7140,3.5
21016,ns7141,3.6
21017,ns7142,3.5
21018,ns7143,3.5
21019,ns7144,3.5
21020,ns7145,3.5
21021,ns7146,3.6
21022,ns7147,3.5
21023,ns7148,3.6
21024,ns7149,3.6
21025,ns715,3.5
21026,ns7150,3.5
21027,ns7151,3.6
21028,ns7152,3.5
21029,ns7153,3.5
21030,ns7154,3.6
21031,ns7155,3.6
21032,ns7156,3.5
21033,ns7157,3.5
21034,ns7158,3.5
21035,ns7159,3.6
21036,ns716,3.6
21037,ns7160,3.6
21038,ns7161,3.6
21039,ns7162,3.5
21040,ns7163,3.6
21041,ns7164,3.5
21042,ns7165,3.4
21043,ns7166,3.6
21044,ns7167,3.5
21045,ns7168,3.5
21046,ns7169,3.5
21047,ns717,3.5
21048,ns7170,3.5
21049,ns7171,3.6
21050,ns7172,3.6
21051,ns7173,3.6
21052,ns7174,3.5
21053,ns7175,3.6
21054,ns7176,3.5
21055,ns7177,3.5
21056,ns7178,3.6
21057,ns7179,3.6
21058,ns718,3.5
21059,ns7180,3.4
21060,ns7181,3.6
21061,ns7182,3.5
21062,ns7183,3.5
21063,ns7184,3.6
21064,ns7185,3.5
21065,ns7186,3.5
21066,ns7187,3.6
21067,ns7188,3.5
21068,ns7189,3.5
21069,ns719,3.5
21070,ns7190,3.6
21071,ns7191,3.5
21072,ns7192,3.5
21073,ns7193,3.5
21074,ns7194,3.6
21075,ns7195,3.5
21076,ns7196,3.5
21077,ns7197,3.5
21078,ns7198,3.7
21079,ns7199,3.5
21080,ns72,3.5
21081,ns720,3.5
21082,ns7200,3.5
21083,ns7201,3.5
21084,ns7202,3.4
21085,ns7203,3.5
21086,ns7204,3.5
21087,ns7205,3.5
21088,ns7206,3.5
21089,ns7207,3.5
21090,ns7208,3.5
21091,ns7209,3.5
21092,ns721,3.5
21093,ns7210,3.5
21094,ns7211,3.6
21095,ns7212,3.6
21096,ns7213,3.5
21097,ns7214,3.5
21098,ns7215,3.5
21099,ns7216,3.6
21100,ns7217,3.5
21101,ns7218,3.5
21102,ns7219,3.6
21103,ns722,3.5
21104,ns7220,3.5
21105,ns7221,3.5
21106,ns7222,3.5
21107,ns7223,3.5
21108,ns7224,3.5
21109,ns7225,3.6
21110,ns7226,3.5
21111,ns7227,3.6
21112,ns7228,3.4
21113,ns7229,3.6
21114,ns723,3.5
21115,ns7230,3.4
21116,ns7231,3.6
21117,ns7232,3.5
21118,ns7233,3.5
21119,ns7234,3.5
21120,ns7235,3.6
21121,ns7236,3.5
21122,ns7237,3.6
21123,ns7238,3.5
21124,ns7239,3.5
21125,ns724,3.6
21126,ns7240,3.4
21127,ns7241,3.5
21128,ns7242,3.6
21129,ns7243,3.6
21130,ns7244,3.5
21131,ns7245,3.6
21132,ns7246,3.6
21133,ns7247,3.6
21134,ns7248,3.6
21135,ns7249,3.6
21136,ns725,3.5
21137,ns7250,3.6
21138,ns7251,3.5
21139,ns7252,3.5
21140,ns7253,3.5
21141,ns7254,3.6
21142,ns7255,3.6
